"Unique ID","Indicator ID","Name","Measure","Measure Info","Geo Type Name","Geo Join ID","Geo Place Name","Time Period","Start_Date","Data Value","Message"
"222521","386","Ozone (O3)","Mean","ppb","UHF42","303","East Harlem","Summer 2009","06/01/2009","22.84",
"222593","386","Ozone (O3)","Mean","ppb","UHF42","405","Ridgewood - Forest Hills","Summer 2009","06/01/2009","25.58",
"222509","386","Ozone (O3)","Mean","ppb","UHF42","301","Washington Heights","Summer 2009","06/01/2009","21.82",
"166625","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","102","Greenwich Village and Soho (CD2)","Summer 2009","06/01/2009","31.63",
"222551","386","Ozone (O3)","Mean","ppb","UHF42","308","Greenwich Village - SoHo","Summer 2009","06/01/2009","20.56",
"219971","386","Ozone (O3)","Mean","ppb","Borough","2","Brooklyn","Summer 2009","06/01/2009","26.27",
"222545","386","Ozone (O3)","Mean","ppb","UHF42","307","Gramercy Park - Murray Hill","Summer 2009","06/01/2009","16.13",
"166655","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Summer 2009","06/01/2009","24.26",
"222473","386","Ozone (O3)","Mean","ppb","UHF42","206","Borough Park","Summer 2009","06/01/2009","25.54",
"219977","386","Ozone (O3)","Mean","ppb","Borough","3","Manhattan","Summer 2009","06/01/2009","20.44",
"222497","386","Ozone (O3)","Mean","ppb","UHF42","210","Coney Island - Sheepshead Bay","Summer 2009","06/01/2009","29.64",
"222431","386","Ozone (O3)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Summer 2009","06/01/2009","22.64",
"173632","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","105106107","South Bronx","Summer 2009","06/01/2009","11.35",
"166668","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","403","Jackson Heights (CD3)","Summer 2009","06/01/2009","21.71",
"173624","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","409","Southeast Queens","Summer 2009","06/01/2009","9.65",
"179163","365","Fine particles (PM 2.5)","Mean","mcg/m3","Citywide","1","New York City","Summer 2009","06/01/2009","10.7",
"169317","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","315","Sheepshead Bay (CD15)","Summer 2009","06/01/2009","10.38",
"222539","386","Ozone (O3)","Mean","ppb","UHF42","306","Chelsea - Clinton","Summer 2009","06/01/2009","18.19",
"166652","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","305","East New York and Starrett City (CD5)","Summer 2009","06/01/2009","18.95",
"173629","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","Summer 2009","06/01/2009","9.96",
"169282","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","104","Clinton and Chelsea (CD4)","Summer 2009","06/01/2009","13.34",
"179571","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","4","Queens","Summer 2009","06/01/2009","10.27",
"169320","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","318","Flatlands and Canarsie (CD18)","Summer 2009","06/01/2009","10.33",
"169293","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Summer 2009","06/01/2009","11.02",
"173607","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","205","Sunset Park","Summer 2009","06/01/2009","11.45",
"221939","386","Ozone (O3)","Mean","ppb","UHF34","409","Southeast Queens","Summer 2009","06/01/2009","27.59",
"221969","386","Ozone (O3)","Mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","Summer 2009","06/01/2009","25.94",
"166627","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","104","Clinton and Chelsea (CD4)","Summer 2009","06/01/2009","32.98",
"166643","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","208","Riverdale and Fieldston (CD8)","Summer 2009","06/01/2009","19.53",
"216314","386","Ozone (O3)","Mean","ppb","CD","107","Upper West Side (CD7)","Summer 2009","06/01/2009","21.38",
"166650","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","303","Bedford Stuyvesant (CD3)","Summer 2009","06/01/2009","23.83",
"169286","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","108","Upper East Side (CD8)","Summer 2009","06/01/2009","12.95",
"216566","386","Ozone (O3)","Mean","ppb","CD","407","Flushing and Whitestone (CD7)","Summer 2009","06/01/2009","26.29",
"216500","386","Ozone (O3)","Mean","ppb","CD","314","Flatbush and Midwood (CD14)","Summer 2009","06/01/2009","25.58",
"221837","386","Ozone (O3)","Mean","ppb","UHF34","205","Sunset Park","Summer 2009","06/01/2009","24.63",
"169298","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","208","Riverdale and Fieldston (CD8)","Summer 2009","06/01/2009","10.38",
"169308","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","306","Park Slope and Carroll Gardens (CD6)","Summer 2009","06/01/2009","11.68",
"216608","386","Ozone (O3)","Mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","Summer 2009","06/01/2009","33.69",
"166661","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","314","Flatbush and Midwood (CD14)","Summer 2009","06/01/2009","20.75",
"172102","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","105106107","South Bronx","Summer 2009","06/01/2009","24.57",
"175920","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","504","South Beach - Tottenville","Summer 2009","06/01/2009","10.8",
"166672","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","407","Flushing and Whitestone (CD7)","Summer 2009","06/01/2009","19.23",
"172073","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","201","Greenpoint","Summer 2009","06/01/2009","22.6",
"169307","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","305","East New York and Starrett City (CD5)","Summer 2009","06/01/2009","10.74",
"169319","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","317","East Flatbush (CD17)","Summer 2009","06/01/2009","10.88",
"169305","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","Summer 2009","06/01/2009","11",
"169280","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","Summer 2009","06/01/2009","12.97",
"169291","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Summer 2009","06/01/2009","11.68",
"175906","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","310","Lower Manhattan","Summer 2009","06/01/2009","34.41",
"166662","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Summer 2009","06/01/2009","15.63",
"179118","375","Nitrogen dioxide (NO2)","Mean","ppb","Citywide","1","New York City","Summer 2009","06/01/2009","18.9",
"169303","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","Summer 2009","06/01/2009","12.26",
"221855","386","Ozone (O3)","Mean","ppb","UHF34","208","Canarsie - Flatlands","Summer 2009","06/01/2009","28.97",
"221843","386","Ozone (O3)","Mean","ppb","UHF34","206","Borough Park","Summer 2009","06/01/2009","25.54",
"169316","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","314","Flatbush and Midwood (CD14)","Summer 2009","06/01/2009","10.78",
"169330","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","410","South Ozone Park and Howard Beach (CD10)","Summer 2009","06/01/2009","9.98",
"177776","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","201","Greenpoint","Summer 2009","06/01/2009","12.17",
"166631","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","108","Upper East Side (CD8)","Summer 2009","06/01/2009","31.12",
"166645","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","210","Throgs Neck and Co-op City (CD10)","Summer 2009","06/01/2009","17.24",
"175907","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","401","Long Island City - Astoria","Summer 2009","06/01/2009","21.87",
"175889","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","204","East New York","Summer 2009","06/01/2009","19.51",
"166638","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Summer 2009","06/01/2009","24.69",
"166665","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","318","Flatlands and Canarsie (CD18)","Summer 2009","06/01/2009","15.52",
"166664","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","317","East Flatbush (CD17)","Summer 2009","06/01/2009","21.21",
"175886","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","201","Greenpoint","Summer 2009","06/01/2009","22.6",
"179343","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Summer 2009","06/01/2009","20.83",
"175909","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","403","Flushing - Clearview","Summer 2009","06/01/2009","19.25",
"166636","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Summer 2009","06/01/2009","24.8",
"166648","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","301","Greenpoint and Williamsburg (CD1)","Summer 2009","06/01/2009","22.74",
"219692","386","Ozone (O3)","Mean","ppb","Citywide","1","New York City","Summer 2009","06/01/2009","26",
"222647","386","Ozone (O3)","Mean","ppb","UHF42","504","South Beach - Tottenville","Summer 2009","06/01/2009","27.77",
"175908","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","402","West Queens","Summer 2009","06/01/2009","21.66",
"177798","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","402","West Queens","Summer 2009","06/01/2009","11.13",
"175884","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Summer 2009","06/01/2009","26.46",
"177783","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","208","Canarsie - Flatlands","Summer 2009","06/01/2009","10.35",
"177794","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","308","Greenwich Village - SoHo","Summer 2009","06/01/2009","12.9",
"175901","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","305","Upper East Side","Summer 2009","06/01/2009","30.94",
"177800","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","404","Bayside - Little Neck","Summer 2009","06/01/2009","9.87",
"177770","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","102","Northeast Bronx","Summer 2009","06/01/2009","10.33",
"175912","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","406","Fresh Meadows","Summer 2009","06/01/2009","19.35",
"175899","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","303","East Harlem","Summer 2009","06/01/2009","26.42",
"172088","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","401","Long Island City - Astoria","Summer 2009","06/01/2009","21.87",
"177787","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","301","Washington Heights","Summer 2009","06/01/2009","10.76",
"175895","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","210","Coney Island - Sheepshead Bay","Summer 2009","06/01/2009","15.22",
"175904","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","308","Greenwich Village - SoHo","Summer 2009","06/01/2009","31.61",
"177796","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","310","Lower Manhattan","Summer 2009","06/01/2009","13.16",
"177795","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","309","Union Square - Lower East Side","Summer 2009","06/01/2009","12.26",
"177789","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","303","East Harlem","Summer 2009","06/01/2009","10.95",
"179345","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","3","Manhattan","Summer 2009","06/01/2009","30.87",
"172083","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","211","Williamsburg - Bushwick","Summer 2009","06/01/2009","23.14",
"175888","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","203","Bedford Stuyvesant - Crown Heights","Summer 2009","06/01/2009","23.2",
"177793","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","307","Gramercy Park - Murray Hill","Summer 2009","06/01/2009","15.05",
"173609","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","207","East Flatbush - Flatbush","Summer 2009","06/01/2009","10.81",
"172070","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","102","Northeast Bronx","Summer 2009","06/01/2009","17.94",
"172089","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","402","West Queens","Summer 2009","06/01/2009","21.66",
"177786","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","211","Williamsburg - Bushwick","Summer 2009","06/01/2009","12.74",
"173625","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","410","Rockaways","Summer 2009","06/01/2009","9.6",
"177779","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","204","East New York","Summer 2009","06/01/2009","10.08",
"169285","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","107","Upper West Side (CD7)","Summer 2009","06/01/2009","12.13",
"169327","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","407","Flushing and Whitestone (CD7)","Summer 2009","06/01/2009","10.27",
"173619","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","402","West Queens","Summer 2009","06/01/2009","11.13",
"222443","386","Ozone (O3)","Mean","ppb","UHF42","201","Greenpoint","Summer 2009","06/01/2009","25.56",
"172095","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","410","Rockaways","Summer 2009","06/01/2009","8.57",
"172081","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","Summer 2009","06/01/2009","18.95",
"177790","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","304","Upper West Side","Summer 2009","06/01/2009","12.13",
"166642","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","Summer 2009","06/01/2009","23.31",
"177810","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","504","South Beach - Tottenville","Summer 2009","06/01/2009","10.37",
"172087","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","304","Upper West Side","Summer 2009","06/01/2009","28.52",
"175894","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","209","Bensonhurst - Bay Ridge","Summer 2009","06/01/2009","18.95",
"222557","386","Ozone (O3)","Mean","ppb","UHF42","309","Union Square - Lower East Side","Summer 2009","06/01/2009","21.16",
"222563","386","Ozone (O3)","Mean","ppb","UHF42","310","Lower Manhattan","Summer 2009","06/01/2009","18.88",
"221987","386","Ozone (O3)","Mean","ppb","UHF34","105106107","South Bronx","Summer 2009","06/01/2009","23.86",
"221933","386","Ozone (O3)","Mean","ppb","UHF34","408","Jamaica","Summer 2009","06/01/2009","26.14",
"222407","386","Ozone (O3)","Mean","ppb","UHF42","102","Northeast Bronx","Summer 2009","06/01/2009","26.82",
"173601","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","103","Fordham - Bronx Pk","Summer 2009","06/01/2009","10.6",
"221927","386","Ozone (O3)","Mean","ppb","UHF34","407","Southwest Queens","Summer 2009","06/01/2009","26.48",
"172079","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","207","East Flatbush - Flatbush","Summer 2009","06/01/2009","21.39",
"222467","386","Ozone (O3)","Mean","ppb","UHF42","205","Sunset Park","Summer 2009","06/01/2009","24.63",
"222455","386","Ozone (O3)","Mean","ppb","UHF42","203","Bedford Stuyvesant - Crown Heights","Summer 2009","06/01/2009","24.33",
"175892","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","207","East Flatbush - Flatbush","Summer 2009","06/01/2009","21.39",
"179344","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","2","Brooklyn","Summer 2009","06/01/2009","20.14",
"222479","386","Ozone (O3)","Mean","ppb","UHF42","207","East Flatbush - Flatbush","Summer 2009","06/01/2009","25.47",
"222485","386","Ozone (O3)","Mean","ppb","UHF42","208","Canarsie - Flatlands","Summer 2009","06/01/2009","28.97",
"166675","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","Summer 2009","06/01/2009","17.65",
"221975","386","Ozone (O3)","Mean","ppb","UHF34","501502","Northern SI","Summer 2009","06/01/2009","25.76",
"221963","386","Ozone (O3)","Mean","ppb","UHF34","309310","Union Square-Lower Manhattan","Summer 2009","06/01/2009","20.44",
"216584","386","Ozone (O3)","Mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","Summer 2009","06/01/2009","27.2",
"166677","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","412","Jamaica and Hollis (CD12)","Summer 2009","06/01/2009","18.47",
"221891","386","Ozone (O3)","Mean","ppb","UHF34","303","East Harlem","Summer 2009","06/01/2009","22.84",
"221807","386","Ozone (O3)","Mean","ppb","UHF34","104","Pelham - Throgs Neck","Summer 2009","06/01/2009","26.72",
"221915","386","Ozone (O3)","Mean","ppb","UHF34","403","Flushing - Clearview","Summer 2009","06/01/2009","26.29",
"221957","386","Ozone (O3)","Mean","ppb","UHF34","306308","Chelsea-Village","Summer 2009","06/01/2009","18.99",
"169312","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","310","Bay Ridge and Dyker Heights (CD10)","Summer 2009","06/01/2009","10.77",
"169314","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","312","Borough Park (CD12)","Summer 2009","06/01/2009","10.78",
"169332","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","412","Jamaica and Hollis (CD12)","Summer 2009","06/01/2009","10.12",
"216530","386","Ozone (O3)","Mean","ppb","CD","401","Long Island City and Astoria (CD1)","Summer 2009","06/01/2009","26.26",
"172071","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","103","Fordham - Bronx Pk","Summer 2009","06/01/2009","21.15",
"172090","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","403","Flushing - Clearview","Summer 2009","06/01/2009","19.24",
"216620","386","Ozone (O3)","Mean","ppb","CD","502","South Beach and Willowbrook (CD2)","Summer 2009","06/01/2009","26.99",
"166681","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","502","South Beach and Willowbrook (CD2)","Summer 2009","06/01/2009","12.89",
"222569","386","Ozone (O3)","Mean","ppb","UHF42","401","Long Island City - Astoria","Summer 2009","06/01/2009","26.08",
"222401","386","Ozone (O3)","Mean","ppb","UHF42","101","Kingsbridge - Riverdale","Summer 2009","06/01/2009","23.67",
"216440","386","Ozone (O3)","Mean","ppb","CD","304","Bushwick (CD4)","Summer 2009","06/01/2009","25.32",
"216548","386","Ozone (O3)","Mean","ppb","CD","404","Elmhurst and Corona (CD4)","Summer 2009","06/01/2009","24.94",
"216626","386","Ozone (O3)","Mean","ppb","CD","503","Tottenville and Great Kills (CD3)","Summer 2009","06/01/2009","27.63",
"216542","386","Ozone (O3)","Mean","ppb","CD","403","Jackson Heights (CD3)","Summer 2009","06/01/2009","25.51",
"169294","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","204","Highbridge and Concourse (CD4)","Summer 2009","06/01/2009","11.55",
"175897","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","301","Washington Heights","Summer 2009","06/01/2009","25.61",
"172099","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","Summer 2009","06/01/2009","17.8",
"216386","386","Ozone (O3)","Mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","Summer 2009","06/01/2009","23.55",
"172094","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","409","Southeast Queens","Summer 2009","06/01/2009","16.05",
"166634","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","111","East Harlem (CD11)","Summer 2009","06/01/2009","26.38",
"221867","386","Ozone (O3)","Mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","Summer 2009","06/01/2009","29.64",
"221945","386","Ozone (O3)","Mean","ppb","UHF34","410","Rockaways","Summer 2009","06/01/2009","33.59",
"216578","386","Ozone (O3)","Mean","ppb","CD","409","Kew Gardens and Woodhaven (CD9)","Summer 2009","06/01/2009","25.43",
"216398","386","Ozone (O3)","Mean","ppb","CD","209","Parkchester and Soundview (CD9)","Summer 2009","06/01/2009","25.56",
"216410","386","Ozone (O3)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Summer 2009","06/01/2009","26.1",
"169334","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","414","Rockaway and Broad Channel (CD14)","Summer 2009","06/01/2009","9.6",
"216326","386","Ozone (O3)","Mean","ppb","CD","109","Morningside Heights and Hamilton Heights (CD9)","Summer 2009","06/01/2009","21.3",
"216590","386","Ozone (O3)","Mean","ppb","CD","411","Bayside and Little Neck (CD11)","Summer 2009","06/01/2009","26.28",
"169289","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","111","East Harlem (CD11)","Summer 2009","06/01/2009","11.48",
"173615","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","302","Central Harlem - Morningside Heights","Summer 2009","06/01/2009","11.36",
"175893","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","208","Canarsie - Flatlands","Summer 2009","06/01/2009","15.47",
"175916","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","410","Rockaways","Summer 2009","06/01/2009","8.57",
"175891","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","206","Borough Park","Summer 2009","06/01/2009","21.32",
"216434","386","Ozone (O3)","Mean","ppb","CD","303","Bedford Stuyvesant (CD3)","Summer 2009","06/01/2009","23.92",
"216362","386","Ozone (O3)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Summer 2009","06/01/2009","23.39",
"216524","386","Ozone (O3)","Mean","ppb","CD","318","Flatlands and Canarsie (CD18)","Summer 2009","06/01/2009","28.95",
"166653","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","306","Park Slope and Carroll Gardens (CD6)","Summer 2009","06/01/2009","24.63",
"175903","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","307","Gramercy Park - Murray Hill","Summer 2009","06/01/2009","40.99",
"222611","386","Ozone (O3)","Mean","ppb","UHF42","408","Jamaica","Summer 2009","06/01/2009","26.14",
"177774","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","106","High Bridge - Morrisania","Summer 2009","06/01/2009","11.44",
"179570","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","3","Manhattan","Summer 2009","06/01/2009","12.55",
"216284","386","Ozone (O3)","Mean","ppb","CD","102","Greenwich Village and Soho (CD2)","Summer 2009","06/01/2009","20.46",
"216350","386","Ozone (O3)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Summer 2009","06/01/2009","23.97",
"216536","386","Ozone (O3)","Mean","ppb","CD","402","Woodside and Sunnyside (CD2)","Summer 2009","06/01/2009","26.36",
"177805","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","409","Southeast Queens","Summer 2009","06/01/2009","9.65",
"177781","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","206","Borough Park","Summer 2009","06/01/2009","10.77",
"166629","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Summer 2009","06/01/2009","37.14",
"221981","386","Ozone (O3)","Mean","ppb","UHF34","503504","Southern SI","Summer 2009","06/01/2009","27.13",
"216278","386","Ozone (O3)","Mean","ppb","CD","101","Financial District (CD1)","Summer 2009","06/01/2009","19.11",
"179346","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","4","Queens","Summer 2009","06/01/2009","18.15",
"175913","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","407","Southwest Queens","Summer 2009","06/01/2009","18.59",
"175914","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","408","Jamaica","Summer 2009","06/01/2009","18.49",
"219983","386","Ozone (O3)","Mean","ppb","Borough","4","Queens","Summer 2009","06/01/2009","26.85",
"166641","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Summer 2009","06/01/2009","23.88",
"216572","386","Ozone (O3)","Mean","ppb","CD","408","Hillcrest and Fresh Meadows (CD8)","Summer 2009","06/01/2009","25.16",
"216464","386","Ozone (O3)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Summer 2009","06/01/2009","23.65",
"166671","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","406","Rego Park and Forest Hills (CD6)","Summer 2009","06/01/2009","21.16",
"222617","386","Ozone (O3)","Mean","ppb","UHF42","409","Southeast Queens","Summer 2009","06/01/2009","27.59",
"222623","386","Ozone (O3)","Mean","ppb","UHF42","410","Rockaways","Summer 2009","06/01/2009","33.59",
"175905","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","309","Union Square - Lower East Side","Summer 2009","06/01/2009","29.28",
"216512","386","Ozone (O3)","Mean","ppb","CD","316","Brownsville (CD16)","Summer 2009","06/01/2009","25.39",
"216302","386","Ozone (O3)","Mean","ppb","CD","105","Midtown (CD5)","Summer 2009","06/01/2009","14.38",
"216374","386","Ozone (O3)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Summer 2009","06/01/2009","22.21",
"169284","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Summer 2009","06/01/2009","14.16",
"169296","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","Summer 2009","06/01/2009","11.05",
"216380","386","Ozone (O3)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Summer 2009","06/01/2009","23.67",
"169326","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","406","Rego Park and Forest Hills (CD6)","Summer 2009","06/01/2009","10.67",
"173631","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","503504","Southern SI","Summer 2009","06/01/2009","10.5",
"175911","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","405","Ridgewood - Forest Hills","Summer 2009","06/01/2009","19.91",
"166639","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Summer 2009","06/01/2009","26.88",
"177807","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","501","Port Richmond","Summer 2009","06/01/2009","10.75",
"169313","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","311","Bensonhurst (CD11)","Summer 2009","06/01/2009","10.54",
"169301","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","211","Morris Park and Bronxdale (CD11)","Summer 2009","06/01/2009","10.34",
"216344","386","Ozone (O3)","Mean","ppb","CD","112","Washington Heights and Inwood (CD12)","Summer 2009","06/01/2009","21.92",
"216404","386","Ozone (O3)","Mean","ppb","CD","210","Throgs Neck and Co-op City (CD10)","Summer 2009","06/01/2009","27.83",
"216416","386","Ozone (O3)","Mean","ppb","CD","212","Williamsbridge and Baychester (CD12)","Summer 2009","06/01/2009","26.58",
"216332","386","Ozone (O3)","Mean","ppb","CD","110","Central Harlem (CD10)","Summer 2009","06/01/2009","21.56",
"166670","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","405","Ridgewood and Maspeth (CD5)","Summer 2009","06/01/2009","19.71",
"172092","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","407","Southwest Queens","Summer 2009","06/01/2009","18.59",
"169318","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","316","Brownsville (CD16)","Summer 2009","06/01/2009","10.97",
"169325","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","405","Ridgewood and Maspeth (CD5)","Summer 2009","06/01/2009","10.85",
